sat,p2_bp,btc_bp
2026-08-22 00:00:00+00:00,42.77426885654224,30.22167742638394
2026-08-29 00:00:00+00:00,90.12348465954535,103.58867708017617
2026-09-05 00:00:00+00:00,152.61483381864855,26.459750445096752
2026-09-12 00:00:00+00:00,15.202072538858868,-15.258963442706042
2026-09-19 00:00:00+00:00,-16.143485369514195,-40.665950633049995
